split,group,filtered_row,source_row,baseline_similarity,sentence2_token_length,sentence1,sentence2
test,all,866,888,0.8967537879943848,10,A group of military personnel are playing in a brass quintet.,a group of men playing brass instruments .
test,all,867,889,0.8967863321304321,13,bulb b and bulb c are contained within a closed path,bulb a was still in a closed path with the battery
test,all,869,891,0.8980411887168884,10,the act of forcibly taking the opposition,the act of forcing out someone or something .
test,all,870,892,0.8988207578659058,20,The little girl is smiling and wearing a fake nose and glasses,The blonde girl with the pink top is happily smiling and wearing funny glasses with a large nose attached
test,all,874,896,0.8994688987731934,11,the man is playing the guitar .,a man is singing and playing the guitar .
test,all,875,897,0.8997464179992676,12,request urgently and forcefully .,make a request or demand for something to somebody .
test,all,877,899,0.9004766941070557,12,A group of people are ice skating in a big city.,The ice skating rink placed outdoors is full of people
test,all,879,901,0.9013198614120483,22,they also inherit the attributes and methods of its superclass .,this means that inheritance is used when types have common factors and these would be put into the superclass .
test,all,882,904,0.9032477140426636,10,a woman is slicing up some meat .,A woman is slicing a tomato
test,all,883,905,0.9035537242889404,11,The boy is not playing the piano,A child is not playing slip and slide in the grass
test,all,885,907,0.9040048122406006,9,6 killed in afghan capital mosque attack,8 soldiers killed in bomb attack in NW Pakistan
test,all,887,909,0.9044017791748047,14,the terminals are not separated by a gap,because terminal 4 is connected to the positive terminal but not the negative terminal
test,all,888,910,0.9046703577041626,11,a man playing the guitar .,a man is singing and playing the guitar .
test,all,890,912,0.905582070350647,13,A dark black dog and a light brown dog are fighting in the backyard,A black dog fighting with a brown dog in the snow.
test,all,891,914,0.9061811566352844,9,""" the electrical state at the terminal matches the battery "" "" s electrical state """,the positive battery terminal is connected to terminal 6
test,all,892,915,0.9074676632881165,9,Chinese stocks open lower Friday,singapore shares open lower on monday
test,all,893,916,0.9076738357543945,12,A potato is being peeled by a woman,a woman is chopping a potato .
test,all,894,917,0.9081451296806335,5,not contained in a closed path,the path does not close
test,all,896,919,0.9088249206542969,8,the terminals are not separated by a gap,terminal 1 is connected to the positive terminal
test,all,898,921,0.9090694785118103,20,intend ( something ) to move towards a certain goal .,the goal intended to be attained ( and which is believed to be attainable ) .
test,all,900,923,0.9093706011772156,26,Two little boys are wearing tuxedos,"Two boys, who look small, dressed in tuxedos are sitting on a red carpeted floor"
test,all,902,925,0.9098297953605652,8,south african icon nelson mandela hospitalized,Nelson Mandela in Hospital for Tests
test,all,904,927,0.9107937812805176,21,the health department spokesperson added the department is following centers for disease control protocol .,knox county health department is following national centers for disease control and prevention protocol to contain infection .
test,all,905,928,0.911990225315094,15,bulb a was still in a closed path with the battery,the switch has to be within a closed path with the bulb and battery
test,all,906,929,0.9123106002807617,24,about 31 percent of americans are now obese — roughly 30 or more pounds over a healthy weight .,"about 22 % of twentysomethings are obese , which is roughly 30 pounds over a healthy weight ."
test,all,910,933,0.914429783821106,12,singapore shares open lower on monday,chinese shares close lower on wednesday
test,all,911,934,0.9145039319992065,13,bulb b and bulb c were still contained in the same closed path with the battery .,bulb c and switch z are in the same closed path
test,all,912,935,0.9147050380706787,18,( i love him ! ! ! ! ) 10 reasons we can 't get enough gosling -,why we can 't get enough gosling ( duh ! )
test,all,913,936,0.9151310920715332,9,a black dog is running through some water .,black and white dog running through water .
test,all,916,939,0.9157956838607788,15,bulb b and bulb c are contained within a closed path,the switch has to be within a closed path with the bulb and battery
test,all,917,940,0.9168787002563477,7,a man playing the guitar .,A man plays a guitar.
test,all,918,941,0.9177513122558594,12,A woman is amalgamating eggs,a woman is placing eggs into a pan .
test,all,919,942,0.9190434217453003,10,terminal 1 and terminal 2 are on the same side .,the terminals are not separated by a gap
test,all,921,944,0.9198915362358093,11,bulb c and switch z are in the same closed path,if both bulbs are contained within a closed path
test,all,926,949,0.9241738319396973,14,a dog jumping into a swimming pool .,a white and black dog is jumping into a pool .
test,all,927,950,0.9244067668914795,8,the man is playing the guitar .,a man playing the guitar .
test,all,928,951,0.9256404042243958,9,Someone is drawing a person,A picture is being drawn by a man
test,all,931,954,0.927547812461853,35,"his aides warn an abrupt departure could trigger more bloodshed , a view shared by many in liberia .","Taylor's aides warn an abrupt departure could trigger more chaos, a view shared by many in Liberia and, in private, even by mediators."
test,all,933,956,0.9291747808456421,8,terminal 1 and terminal 2 are on the same side .,terminal 1 is connected to the positive terminal
test,all,936,959,0.9309316873550415,7,A potato is being peeled by a woman,The lady is peeling the potato
test,all,939,962,0.9368211030960083,23,"mr president , i would like to defend workers in the sector .","mister preside over it , i insist on taking the defense of the workers of this sector ."
test,all,942,965,0.9382892847061157,9,A man is talking to a woman,a man and woman are talking .
test,all,943,966,0.9435562491416931,15,bulb b and c are on a closed path to the battery,the switch has to be within a closed path with the bulb and battery
test,all,950,973,0.9494528770446777,14,bulb b and c are on a closed path to the battery,bulb b and bulb c are contained within a closed path
test,all,951,974,0.9526537656784058,8,sail boat floating on the blue water .,sail boat sailing on the water .
test,all,952,975,0.9533740282058716,27,"er diab ... "" : at least 245 killed in brazil nightclub fire ""","tragic . my thoughts and prayers go out to all ... "" at least 220 killed in brazil nightclub fire """
test,all,953,976,0.953536868095398,11,The man is slicing potatoes,A person is slicing a potato.
test,all,955,978,0.9562162160873413,22,eight bottles of harp lager lined up on the floor .,Beer bottles (-LRB- Harp Lager )-RRB- lined up on the floor.
test,all,956,980,0.9583446979522705,13,a woman is slicing up some pork .,a woman is slicing up some meat .
test,all,957,981,0.9606454372406006,15,a black and white photo of a cow walking under a tree in a field .,a black and white photo of a cow under a tree.
test,all,958,982,0.965592622756958,8,a man climbs up a rope .,A man is climbing up a rope
test,all,959,983,0.9659970998764038,11,a man is slicing potato .,A person is slicing a potato.
test,all,961,985,0.9674277305603027,12,A woman is water skiing.,a woman is water skiing on a lake .
test,all,963,987,0.973028302192688,8,a man is slicing potato .,The man is slicing potatoes
test,all,970,994,0.9954500198364258,9,Red and white bus driving down road.,red and white bus driving down road .
test,all,972,996,0.9974274039268494,11,A woman is applying cosmetics to her eyelid,A woman is putting cosmetics on her eyelid
